,endTime,artistName,trackName,msPlayed
4670,2021-05-04 02:30,Karthik,Devatha,191120
4671,2021-05-04 02:35,S. P. Balasubrahmanyam,Na Cheli Rojave,296472
4672,2021-05-04 02:40,S. P. Balasubrahmanyam,Paruvam Vanaga,314955
4673,2021-05-04 02:41,Minmini,Chinna Chinna Aasha,63111
4674,2021-05-04 02:42,Mano,Vinaraa Vinaraa,28463
4675,2021-05-04 02:47,S. P. Balasubrahmanyam,Nagamani Nagamani,12089
4676,2021-05-04 02:47,Minmini,Chinna Chinna Aasha,293430
4677,2021-05-04 02:48,K. S. Chithra,Kehna Hi Kya - Bombay / Soundtrack Version,80
4678,2021-05-04 02:48,Hariharan,Vurike Chilakaa - Bombay / Soundtrack Version,23720
4679,2021-05-04 02:54,K. S. Chithra,Kannanule - Bombay / Soundtrack Version,355586
4680,2021-05-04 02:55,Remo Fernandes,Adi Arabi Kadalandam - Bombay / Soundtrack Version,58721
4681,2021-05-04 03:03,Hariharan,Vurike Chilakaa - Bombay / Soundtrack Version,437933
4682,2021-05-04 03:05,A.R. Rahman,Bombay Theme - Bombay / Soundtrack Version,1036
4683,2021-05-04 03:05,Hariharan,Kuchi Kuchi Konamma - Bombay / Soundtrack Version,132121
4684,2021-05-04 03:05,Pallavi,Poolakundi Komma - Bombay / Soundtrack Version,1152
4685,2021-05-04 03:11,K. S. Chithra,Kannanule - Bombay / Soundtrack Version,355586
4686,2021-05-04 03:13,Alan Silvestri,Forrest Gump Suite,21560
4687,2021-05-04 03:13,Remo Fernandes,Adi Arabi Kadalandam - Bombay / Soundtrack Version,110342
4688,2021-05-04 03:17,Simon & Garfunkel,Mrs. Robinson,230249
4689,2021-05-04 03:19,Jefferson Airplane,Volunteers - Remastered,123065
4690,2021-05-04 03:24,The Youngbloods,Let's Get Together,275017
4691,2021-05-04 03:27,Scott McKenzie,San Francisco (Be Sure to Wear Flowers In Your Hair),178800
4692,2021-05-04 04:09,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),220328
4693,2021-05-04 07:35,Pradeep Kumar,The Life of Ram,352200
4694,2021-05-04 07:40,Pradeep Kumar,Life Of Ram - Telugu,277822
4695,2021-05-04 07:40,Pradeep Kumar,The Life of Ram,8112
4696,2021-05-05 01:28,Anu Malik,Moh Moh Ke Dhaage (Male),308
4697,2021-05-05 01:34,Anu Malik,Moh Moh Ke Dhaage (Female),322899
4698,2021-05-05 01:37,Amit Trivedi,Manja,6864
4699,2021-05-05 01:37,Anu Malik,Prem's Theme,184868
4700,2021-05-05 01:51,Anu Malik,Prem's Theme,340770
4701,2021-05-05 01:57,Roop Kumar Rathod,Maula Mere Maula,364329
4702,2021-05-05 02:02,Pritam,Phir Le Aya Dil - Reprise,305613
4703,2021-05-05 02:03,Adnan Sami,Tera Chehra,2084
4704,2021-05-05 02:03,Anu Malik,Raat Ka Nasha,2273
4705,2021-05-05 02:03,Neeraj Shridhar,"Tum Hi Ho Bandhu (From ""Cocktail"")",25476
4706,2021-05-05 02:03,Amit Trivedi,Manja,1311
4707,2021-05-05 02:03,Mohit Chauhan,Tum Ho,3440
4708,2021-05-05 02:07,Vishal-Shekhar,Khuda Jaane,213765
4709,2021-05-05 02:12,Anu Malik,Moh Moh Ke Dhaage (Male),40321
4710,2021-05-05 02:17,Javed Ali,Nee Kannu Neeli Samudram - Telugu,312374
4711,2021-05-05 02:22,Mohit Chauhan,Matargashti,328052
4712,2021-05-05 02:26,Pritam,Shayad,247941
4713,2021-05-05 02:43,Amit Trivedi,Shubhaarambh,55515
4714,2021-05-05 10:47,Imagine Dragons,Believer,204346
4715,2021-05-05 10:50,Imagine Dragons,Demons,177506
4716,2021-05-05 10:53,Sia,Cheap Thrills,211666
4717,2021-05-05 10:58,Marshmello,Happier,214289
4718,2021-05-05 11:01,Selena Gomez,Wolves,197993
4719,2021-05-05 11:03,OneRepublic,Rescue Me,158899
4720,2021-05-05 11:07,Imagine Dragons,Birds (feat. Elisa),219434
4721,2021-05-05 11:10,NEFFEX,Grateful,182400
4722,2021-05-05 11:14,League of Legends,Legends Never Die,235000
4723,2021-05-05 11:17,Marshmello,Silence,180822
4724,2021-05-05 11:24,The Chainsmokers,Something Just Like This,247160
4725,2021-05-05 11:28,Kodaline,Brother,203186
4726,2021-05-05 11:31,Olly Murs,That Girl,176746
4727,2021-05-05 11:35,Avicii,Wake Me Up,247426
4728,2021-05-05 11:38,Ava Max,Sweet but Psycho,187436
4729,2021-05-05 11:41,Marshmello,FRIENDS,202620
4730,2021-05-05 11:45,NEFFEX,Fight Back,200571
4731,2021-05-05 11:48,Alan Walker,Darkside,211680
4732,2021-05-05 11:52,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
4733,2021-05-05 11:55,Avicii,The Nights,176658
4734,2021-05-05 12:00,Imagine Dragons,Thunder,312276
4735,2021-05-05 12:04,Camila Cabello,Havana (feat. Young Thug),217306
4736,2021-05-05 12:41,Shawn Mendes,There's Nothing Holdin' Me Back,76529
4737,2021-05-06 01:40,Arko,Teri Mitti,284088
4738,2021-05-06 01:53,Pradeep Kumar,The Life of Ram,528570
4739,2021-05-06 02:14,Pradeep Kumar,Life Of Ram - Telugu,268781
4740,2021-05-06 02:57,Pradeep Kumar,Life Of Ram - Telugu,119489
4741,2021-05-06 04:49,Hariharan,Vurike Chilakaa - Bombay / Soundtrack Version,104720
4742,2021-05-06 06:50,Mohammed Irfan,Phir Mohabbat,0
4743,2021-05-06 06:50,Pritam,Itni Si Baat Hain,454
4744,2021-05-06 06:50,Nandini Srikar,Duaa,97474
4745,2021-05-06 06:55,KK,Beete Lamhein,298271
4746,2021-05-06 06:57,Vishal Bhardwaj,Yaaram,3018
4747,2021-05-06 06:57,Ami Mishra,Hasi - Male Version,0
4748,2021-05-06 06:57,Armaan Malik,Bol Do Na Zara,2607
4749,2021-05-06 06:57,Jeet Gannguli,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",137932
4750,2021-05-06 06:58,Pritam,Tum Mile,35
4751,2021-05-06 06:58,Harshit Saxena,Hale Dil,0
4752,2021-05-06 06:58,Jubin Nautiyal,"Phir Mulaaqat (From ""Cheat India"")",62051
4753,2021-05-06 06:58,Kshitij Tarey,Aye Khuda,0
4754,2021-05-06 06:59,Kshitij Tarey,Aye Khuda,27534
4755,2021-05-06 07:01,Jeet Gannguli,Yeh Kaisi Jagah,0
4756,2021-05-06 07:01,Shaarib Toshi,Maahi,1091
4757,2021-05-06 07:01,Arijit Singh,Lo Maan Liya,3897
4758,2021-05-06 07:01,Harshit Saxena,Hale Dil,133887
4759,2021-05-06 07:01,Pritam,Tum Mile - Love Reprise,1043
4760,2021-05-06 07:01,Gulraj Singh,Pakeezah,1683
4761,2021-05-06 07:01,Sunidhi Chauhan,Aa Zara,122
4762,2021-05-06 07:01,Mithoon,Humnava,600
4763,2021-05-06 07:01,Mika Singh,Piya More,0
4764,2021-05-06 07:01,Shweta Pandit,Tere Ho Ke Rahenge - Reprise,1991
4765,2021-05-06 07:03,Javed Ali,Deewana Kar Raha Hai,80428
4766,2021-05-06 07:06,Shankar-Ehsaan-Loy,Sajdaa,179231
4767,2021-05-06 11:01,Santhosh Narayanan,Ennadi Maayavi Nee,251000
4768,2021-05-06 11:03,The Beatles,Blackbird - Remastered 2009,4620
4769,2021-05-06 11:07,Santhosh Narayanan,Ennadi Maayavi Nee,251000
4770,2021-05-06 11:07,Traveling Wilburys,Handle With Care,5108
4771,2021-05-06 11:12,Unnikrishnan,O Cheliya,311222
4772,2021-05-06 11:24,Santhosh Narayanan,Ennadi Maayavi Nee,73397
4773,2021-05-06 12:51,Unnikrishnan,O Cheliya,0
4774,2021-05-06 12:56,Santhosh Narayanan,Ennadi Maayavi Nee,251000
4775,2021-05-06 12:58,The Beatles,We Can Work It Out - Remastered 2015,135693
4776,2021-05-06 13:04,Unnikrishnan,O Cheliya,311222
4777,2021-05-06 13:08,Santhosh Narayanan,Ennadi Maayavi Nee,251000
4778,2021-05-06 13:11,The Beatles,We Can Work It Out - Remastered 2015,135693
4779,2021-05-06 13:16,Unnikrishnan,O Cheliya,311222
4780,2021-05-06 13:20,Santhosh Narayanan,Ennadi Maayavi Nee,251000
4781,2021-05-06 13:22,The Beatles,We Can Work It Out - Remastered 2015,135693
4782,2021-05-06 13:27,Unnikrishnan,O Cheliya,311222
4783,2021-05-06 13:32,Santhosh Narayanan,Ennadi Maayavi Nee,251000
4784,2021-05-06 13:34,The Beatles,We Can Work It Out - Remastered 2015,135693
4785,2021-05-06 13:36,Unnikrishnan,O Cheliya,133765
4786,2021-05-07 02:09,Unnikrishnan,O Cheliya,222283
4787,2021-05-07 02:20,Anu Malik,Prem's Theme,184868
4788,2021-05-07 02:20,Anu Malik,Moh Moh Ke Dhaage (Male),2351
4789,2021-05-07 02:25,Anu Malik,Moh Moh Ke Dhaage (Female),322899
4790,2021-05-07 02:26,Anu Malik,Prem's Theme,61446
4791,2021-05-07 02:57,Roop Kumar Rathod,Maula Mere Maula,364329
4792,2021-05-07 02:58,Roop Kumar Rathod,Maula Mere Maula,75410
4793,2021-05-07 02:59,Khalid,Saturday Nights,11823
4794,2021-05-07 03:02,Ed Sheeran,Beautiful People (feat. Khalid),8153
4795,2021-05-07 03:02,Ed Sheeran,Beautiful People (feat. Khalid),197866
4796,2021-05-07 03:06,The Felice Brothers,Inferno,221426
4797,2021-05-07 03:25,Lo-Fang,Boris,32753
4798,2021-05-07 09:22,Echoes Of India: A History Podcast,Language of the Gods,305596
4799,2021-05-07 09:47,Echoes Of India: A History Podcast,The Greeks Who Became Indians,1385472
4800,2021-05-07 10:08,Echoes Of India: A History Podcast,Buddha Goes to Afghanistan,1250716
4801,2021-05-07 11:25,Echoes Of India: A History Podcast,The Glory of a Deccan Queen,922349
4802,2021-05-07 13:08,John Williams,Theme From Schindler's List,255693
4803,2021-05-07 13:13,John Williams,"Jewish Town (Krakow Ghetto, Winter '41)",280133
4804,2021-05-07 13:25,John Williams,"Immolation (With Our Lives, We Give Life)",146133
4805,2021-05-07 13:34,John Williams,"Oyf'n Pripetshok / Nacht Aktion - From ""Schindler's List"" Soundtrack",176000
4806,2021-05-07 13:36,John Williams,I Could Have Done More,132278
4807,2021-05-08 02:09,Atif Aslam,Tu Jaane Na,341933
4808,2021-05-08 02:09,Atif Aslam,Tu Jaane Na,23
4809,2021-05-08 02:09,Atif Aslam,Tera Hone Laga Hoon - DJ Suketu Remix,890
4810,2021-05-08 02:09,Atif Aslam,Tu Jaane Na - DJ Suketu Remix,2743
4811,2021-05-08 02:17,Atif Aslam,Tera Hone Laga Hoon - DJ Suketu Remix,2847
4812,2021-05-08 02:17,Atif Aslam,Tera Hone Laga Hoon,442524
4813,2021-05-08 02:29,Atif Aslam,Tu Jaane Na,124223
4814,2021-05-08 12:03,Kurt Hugo Schneider,Someone You Loved - Acoustic,162272
4815,2021-05-08 12:06,Alec Benjamin,Let Me Down Slowly,169353
4816,2021-05-08 12:10,Dan Berk,Solo,198712
4817,2021-05-08 12:13,Rosie Darling,Coping,190266
4818,2021-05-08 12:16,Halsey,Sorry,220540
4819,2021-05-08 12:21,Landon Austin,Now,256636
4820,2021-05-08 12:24,Lewis Capaldi,Someone You Loved,182160
4821,2021-05-08 12:24,Highland Peak,Trampoline - Acoustic,4658
4822,2021-05-08 12:24,Nataliya Nikitenko,Oil & Water,664
4823,2021-05-08 12:24,Fudasca,I Wrote You a Letter,1060
4824,2021-05-08 12:24,Sofia Karlberg,Lonely Together,15763
4825,2021-05-08 12:28,Shawn Mendes,Never Be Alone,215813
4826,2021-05-08 12:30,WYLDE,Island,135485
4827,2021-05-08 12:33,Emily Weisband,The Way I Say Goodbye,0
4828,2021-05-08 12:33,Nick Wilson,Everybody But Me,894
4829,2021-05-08 12:33,Harry Styles,Falling,1292
4830,2021-05-08 12:33,Billie Eilish,when the party's over,2070
4831,2021-05-08 12:33,Tyler Ward,How To Lose a Girl,191471
4832,2021-05-08 12:33,AJ Wander,Time Out,213
4833,2021-05-08 12:33,Vwillz,She's Gone,228
4834,2021-05-08 12:33,Sam MacPherson,Routine,3469
4835,2021-05-08 12:34,Sam Smith,Too Good At Goodbyes,3356
4836,2021-05-08 12:34,Olivia Rodrigo,drivers license,0
4837,2021-05-08 12:34,James Arthur,Train Wreck,145
4838,2021-05-08 12:34,James Arthur,Train Wreck,0
4839,2021-05-08 12:34,Will Post,The Kindest Thing,0
4840,2021-05-08 12:34,Garrett Kato,All Good,0
4841,2021-05-08 12:34,Elina,Champion,330
4842,2021-05-08 12:34,We The Kings,Sad Song (feat. Elena Coats),1276
4843,2021-05-08 12:34,Daniel Schulz,Turn Back Time,2351
4844,2021-05-08 12:34,Francisco Martin,Swollen (feat. Julia Gargano),0
4845,2021-05-08 12:34,Ed Sheeran,Photograph,0
4846,2021-05-08 12:34,Peter Manos,Out of Love,0
4847,2021-05-08 12:34,Sam Fischer,For Now,633
4848,2021-05-08 12:34,Kodaline,All I Want,1641
4849,2021-05-08 12:34,Owain Felstead,Clover,0
4850,2021-05-08 12:34,Shawn Mendes,Perfectly Wrong,0
4851,2021-05-08 12:34,Thomas Daniel,Since U Been Gone - Acoustic Version,0
4852,2021-05-08 12:34,One Direction,18,0
4853,2021-05-08 12:34,SHY Martin,Slow,942
4854,2021-05-08 12:34,Ronnie Watts,You Said,0
4855,2021-05-08 12:34,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2001
4856,2021-05-08 12:34,Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",4868
4857,2021-05-08 12:34,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0
4858,2021-05-08 12:36,Alessia Cara,Out Of Love,85287
4859,2021-05-08 12:36,Jagwar Twin,WONDER (reimagined by Jagwar Twin),2474
4860,2021-05-08 12:36,Shawn Mendes,In My Blood,7813
4861,2021-05-08 12:40,KYLE,iSpy (feat. Lil Yachty),253106
4862,2021-05-08 12:44,KYLE,iSpy (feat. Lil Yachty) - No Intro,227602
4863,2021-05-08 12:46,KYLE,Playinwitme (feat. Kehlani),0
4864,2021-05-08 12:46,Logic,1-800-273-8255,1111
4865,2021-05-08 12:46,blackbear,do re mi,118066
4866,2021-05-08 12:46,Lil Dicky,Earth,23
4867,2021-05-08 12:46,Big Sean,Bounce Back,47
4868,2021-05-08 12:50,KYLE,Playinwitme (feat. Kehlani),2022
4869,2021-05-08 12:50,PnB Rock,Selfish,3
4870,2021-05-08 12:50,Lil Mosey,Blueberry Faygo,0
4871,2021-05-08 12:50,blackbear,idfc - Tarro Remix,0
4872,2021-05-08 12:50,Timeflies,Pompeii,0
4873,2021-05-08 12:50,Russ,"Psycho, Pt. 2",195
4874,2021-05-08 12:50,KYLE,Keep It Real,0
4875,2021-05-08 12:50,Big Sean,Bounce Back,222360
4876,2021-05-08 12:52,Arizona Zervas,ROXANNE,298
4877,2021-05-08 12:52,Timeflies,Pompeii,1601
4878,2021-05-08 12:52,G-Eazy,Good Life (with G-Eazy & Kehlani),25733
4879,2021-05-08 12:52,KYLE,Keep It Real,125240
4880,2021-05-08 12:57,G-Eazy,Good Life (with G-Eazy & Kehlani),225520
4881,2021-05-08 13:01,Witt Lowry,Into Your Arms (feat. Ava Max),3536
4882,2021-05-08 13:13,Witt Lowry,Into Your Arms (feat. Ava Max),11215
4883,2021-05-08 13:23,Witt Lowry,Into Your Arms (feat. Ava Max),171271
4884,2021-05-08 13:28,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",288600
4885,2021-05-08 13:31,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",202804
4886,2021-05-08 13:35,Wiz Khalifa,See You Again (feat. Charlie Puth),229525
4887,2021-05-08 13:39,Desiigner,Panda,226520
4888,2021-05-08 13:43,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",249240
4889,2021-05-08 13:47,G-Eazy,"Me, Myself & I",251466
4890,2021-05-08 14:05,Logic,Everyday,154031
4891,2021-05-09 02:28,Logic,Everyday,51000
4892,2021-05-09 02:28,DJ Khaled,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",1807
4893,2021-05-09 02:28,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),37906
4894,2021-05-09 02:32,Cheat Codes,No Promises (feat. Demi Lovato),223503
4895,2021-05-09 02:35,Timeflies,Pompeii,155744
4896,2021-05-09 02:38,G-Eazy,Sober,203960
4897,2021-05-09 02:54,French Montana,Unforgettable,214234
4898,2021-05-09 03:00,French Montana,Unforgettable,20042
4899,2021-05-09 03:00,Jon Bellion,All Time Low,20058
4900,2021-05-09 03:03,Xuitcasecity,Criminals,184563
4901,2021-05-09 03:07,Cheat Codes,Stay With You,211670
4902,2021-05-09 03:20,Timeflies,Undress Rehearsal,178406
4903,2021-05-09 11:50,Timeflies,Undress Rehearsal,3210
4904,2021-05-09 11:57,G-Eazy,Down For Me (feat. 24hrs),203613
4905,2021-05-09 12:01,Young Thug,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",231653
4906,2021-05-09 12:07,Bazanji,Fed Up,160084
4907,2021-05-09 12:17,Lupe Fiasco,Battle Scars,192708
4908,2021-05-09 12:52,Lupe Fiasco,Battle Scars,58102
4909,2021-05-09 12:55,Chris Brown,Questions,129477
4910,2021-05-09 13:22,Timeflies,Gravity,201340
4911,2021-05-10 03:34,Timeflies,Gravity,7097
4912,2021-05-10 03:41,G-Eazy,Him & I (with Halsey),2323
4913,2021-05-10 03:41,G-Eazy,Good Life (with G-Eazy & Kehlani),225520
4914,2021-05-10 03:49,Machine Gun Kelly,Bad Things (with Camila Cabello),5866
4915,2021-05-10 03:49,Young Thug,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",1503
4916,2021-05-10 03:49,G-Eazy,Him & I (with Halsey),4797
4917,2021-05-10 03:49,Macklemore,Glorious (feat. Skylar Grey),1233
4918,2021-05-10 03:50,Logic,1-800-273-8255,1113
4919,2021-05-10 03:50,G-Eazy,Down For Me (feat. 24hrs),2414
4920,2021-05-10 03:50,NF,Lie,52067
4921,2021-05-10 03:54,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",243490
4922,2021-05-10 03:58,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),199973
4923,2021-05-10 04:22,G-Eazy,No Limit,113615
4924,2021-05-10 04:35,Timeflies,Undress Rehearsal,733
4925,2021-05-10 04:35,G-Eazy,No Limit,2816
4926,2021-05-10 05:06,Wiz Khalifa,Go Hard or Go Home,38743
4927,2021-05-10 07:08,G-Eazy,Good Life (with G-Eazy & Kehlani),120168
4928,2021-05-10 11:47,Ed Sheeran,Beautiful People (feat. Khalid),197866
4929,2021-05-10 11:50,Ellie Goulding,Close To Me,182626
4930,2021-05-10 11:53,Khalid,Know Your Worth,181436
4931,2021-05-10 11:56,Anne-Marie,2002,186986
4932,2021-05-10 11:59,Maroon 5,Memories,189486
4933,2021-05-10 12:03,The Chainsmokers,Who Do You Love,226733
4934,2021-05-10 12:07,Ed Sheeran,I Don't Care (with Justin Bieber),219946
4935,2021-05-10 12:10,Ellie Goulding,Sixteen,201226
4936,2021-05-10 12:14,Kygo,Lose Somebody,199549
4937,2021-05-10 12:17,Sam Fischer,This City,194853
4938,2021-05-10 12:30,Sam Feldt,Post Malone (feat. RANI),160734
4939,2021-05-10 12:31,Sam Feldt,Post Malone (feat. RANI),13805
4940,2021-05-10 12:35,Sam Smith,To Die For,193795
4941,2021-05-10 12:40,Ed Sheeran,Best Part of Me (feat. YEBBA),243266
4942,2021-05-10 12:43,Ali Gatie,What If I Told You That I Love You,193667
4943,2021-05-10 12:56,Imagine Dragons,Bad Liar,104104
4944,2021-05-11 02:34,Imagine Dragons,Bad Liar,156749
4945,2021-05-11 02:37,Jonas Blue,Polaroid,193377
4946,2021-05-11 02:40,Ava Max,So Am I,183026
4947,2021-05-11 02:44,Lady Gaga,Shallow,215733
4948,2021-05-11 02:47,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),204466
4949,2021-05-11 02:51,Selena Gomez,Lose You To Love Me,206458
4950,2021-05-11 02:54,The Chainsmokers,Takeaway,209880
4951,2021-05-11 02:58,Sam Smith,Fire On Fire,246735
4952,2021-05-11 03:01,P!nk,Walk Me Home,177390
4953,2021-05-11 03:05,Lady Gaga,Always Remember Us This Way,210200
4954,2021-05-11 03:09,Ed Sheeran,Perfect,263400
4955,2021-05-11 03:12,Jonas Brothers,Sucker,181026
4956,2021-05-11 03:15,5 Seconds of Summer,Easier – Remix (with Charlie Puth),157325
4957,2021-05-11 03:18,The Chainsmokers,Do You Mean,193186
4958,2021-05-11 03:29,Ed Sheeran,Happier,79162
4959,2021-05-11 07:52,Atif Aslam,Tu Jaane Na,341933
4960,2021-05-11 08:09,Atif Aslam,Tu Jaane Na - DJ Suketu Remix,311267
4961,2021-05-11 10:44,Rajesh,Urumulu Nimuvvalai,125476
4962,2021-05-12 02:08,S. P. Balasubrahmanyam,Singarala,7498
4963,2021-05-12 02:13,Mano,Muddabanti,29046
4964,2021-05-12 02:13,S. P. Balasubrahmanyam,Sundari Neeve,166408
4965,2021-05-12 02:16,S. P. Balasubrahmanyam,Sundari Neeve,121525
4966,2021-05-12 02:16,Late Sri Tangutoori Surya Kumari,Maa Telugu Thalli,4196
4967,2021-05-12 02:19,Krishna Chaitanya,Srilu Pongina,198320
4968,2021-05-12 02:22,Mickey J. Meyer,Leader - Instrumental,204320
4969,2021-05-12 02:23,G. V. Prakash,Usurey,200
4970,2021-05-12 02:23,G. V. Prakash,"Kayilae Aagasam (From ""Soorarai Pottru"")",950
4971,2021-05-12 02:23,Mickey J. Meyer,Kadile Lokam Mottham,443
4972,2021-05-12 02:23,Mickey J. Meyer,Inidhu Inidhu,1440
4973,2021-05-12 02:23,Mickey J. Meyer,Ammakale O Appakale,0
4974,2021-05-12 02:23,Sumangali,Nuvvu Nuvvu,0
4975,2021-05-12 02:23,Haricharan,Yemito,0
4976,2021-05-12 02:23,Karthik,Niluvaddham,250
4977,2021-05-12 02:23,Karthik,Devatha,0
4978,2021-05-12 02:23,Karthik,Kannula Baasalu,564
4979,2021-05-12 02:23,Naresh Iyer,Arere Yekkada,0
4980,2021-05-12 02:23,Ranjith Govind,Ennai Vittu,0
4981,2021-05-12 02:23,Devi Sri Prasad,Sandram Lona Neerantha,988
4982,2021-05-12 02:23,Thaman S,Sathyameva Jayathe,831
4983,2021-05-12 02:23,Yuvan Shankar Raja,Suthudhe Suthudhe,64
4984,2021-05-12 02:23,Naresh Iyer,Nenu Nuvvantu,0
4985,2021-05-12 02:23,Naresh Iyer,Naan Sonnadhum Mazhai,341
4986,2021-05-12 02:23,Harris Jayaraj,Naaloney Pongaynu,2233
4987,2021-05-12 02:23,Yuvan Shankar Raja,Kadhal Valarthen,0
4988,2021-05-12 02:23,Harris Jayaraj,Manasuna Edho Raagam,0
4989,2021-05-12 02:23,Haricharan,Ay Pilla - Telugu,1420
4990,2021-05-12 02:23,Mickey J. Meyer,"Alisina Soopulalo (From ""Sreekaram"")",316
4991,2021-05-12 02:32,Mickey J. Meyer,Note Book - Theme,1210
4992,2021-05-12 02:32,Naresh Iyer,Naan Sonnadhum Mazhai,329912
4993,2021-05-12 02:32,Yuvan Shankar Raja,Kadhal Valarthen,17296
4994,2021-05-12 02:37,Ranjith Govind,Oruvenal Puzhayil,280746
4995,2021-05-12 02:42,G. V. Prakash,"Veyyon Silli (From ""Soorarai Pottru"")",304000
4996,2021-05-12 02:46,Harris Jayaraj,Idhayathai Yedho Ondru,235391
4997,2021-05-12 02:51,Thaman S,Kanti Papa,264330
4998,2021-05-12 02:55,Mickey J. Meyer,Neethone Unna,281482
4999,2021-05-12 03:02,Yuvan Shankar Raja,Oru Naalil,382066
5000,2021-05-12 03:02,Siddharth,Oy..Oy..,23467
5001,2021-05-12 03:08,G. V. Prakash,Neeve,281520
5002,2021-05-12 03:09,Ilaiyaraaja,Paravaiye Engu Irukkirai,1582
5003,2021-05-12 03:09,Mani Sharma,Pileche,658
5004,2021-05-12 03:09,Ilaiyaraaja,"Ae Zindagi Gale Laga Le - Take, 1",63497
5005,2021-05-12 03:09,Ilaiyaraaja,"Unna Nenachu (From ""Psycho (Tamil)"")",0
5006,2021-05-12 03:09,Yuvan Shankar Raja,Neethane,1457
5007,2021-05-12 03:09,Yuvan Shankar Raja,Kaadhal Endral,460
5008,2021-05-12 03:09,Jassie Gift,Layyavathiye,212
5009,2021-05-12 03:09,Karthik,Badhulu Thochanai,0
5010,2021-05-12 03:09,Haricharan,Lailakame,0
5011,2021-05-12 03:09,G. V. Prakash,Kanaa Kaangiren,1480
5012,2021-05-12 03:09,Mickey J. Meyer,"Sandalle Sandalle (From ""Sreekaram"")",80
5013,2021-05-12 03:09,Mickey J. Meyer,Vaazhkai Oru,1219
5014,2021-05-12 03:09,Thaman S,"Hey Idi Nenena (From ""Solo Brathuke So Better"")",1293
5015,2021-05-12 03:14,Devi Sri Prasad,Yentha Sakkagunnave,262122
5016,2021-05-12 03:19,Yuvan Shankar Raja,Idhu Varai,284480
5017,2021-05-12 03:20,G. V. Prakash,"Maara Theme (Tamil) (From ""Soorarai Pottru"")",70000
5018,2021-05-12 03:26,Mickey J. Meyer,Kodi Kanavu Kannil,4126
5019,2021-05-12 03:26,Sagar,Nuvvunte,311960
5020,2021-05-12 03:27,Yuvan Shankar Raja,Edhirthu Nill,0
5021,2021-05-12 03:27,Mickey J. Meyer,Waka Waka - Telugu,276
5022,2021-05-12 03:27,Tippu,Choododde Nannu,1463
5023,2021-05-12 03:27,S.A. Rajkumar,Ennavo Ennavo,40248
5024,2021-05-12 03:27,Harris Jayaraj,"Oru Manam (From ""Dhruva Natchathiram"")",2011
5025,2021-05-12 03:27,G. V. Prakash,Ayyayo,2562
5026,2021-05-12 03:27,Thaman S,Eeswaran (Title Song),0
5027,2021-05-12 03:27,Yuvan Shankar Raja,Kadhal Aasai,4761
5028,2021-05-12 03:27,Haricharan,"Sakhiyeee - From ""Thrissur Pooram""",994
5029,2021-05-12 03:27,Harris Jayaraj,Athey Nanne,0
5030,2021-05-12 03:27,Thaman S,"Mr. Majnu - From ""Mr. Majnu""",1125
5031,2021-05-12 03:27,Mickey J. Meyer,Mukunda Theme,2125
5032,2021-05-12 03:27,G. V. Prakash,Aaruyire,0
5033,2021-05-12 03:33,Haricharan,Ela Ela Naalo,305925
5034,2021-05-12 03:39,Mickey J. Meyer,Daredumdadum,234501
5035,2021-05-12 04:04,Yuvan Shankar Raja,Pogadhe,14772
5036,2021-05-12 10:58,Sam Smith,"Fire On Fire - From ""Watership Down""",246735
5037,2021-05-12 11:02,Harry Styles,Falling,240133
5038,2021-05-12 11:05,Ed Sheeran,Beautiful People (feat. Khalid),197866
5039,2021-05-12 11:08,Alec Benjamin,Let Me Down Slowly,169353
5040,2021-05-12 11:12,Sasha Alex Sloan,Dancing With Your Ghost,197732
5041,2021-05-12 11:15,Ali Gatie,It's You,212606
5042,2021-05-12 11:18,Maroon 5,Memories,189486
5043,2021-05-12 11:21,Lewis Capaldi,Someone You Loved,182160
5044,2021-05-12 11:26,Ed Sheeran,Perfect,263400
5045,2021-05-12 11:30,Isak Danielson,Always,124100
5046,2021-05-12 11:33,Krishna Chaitanya,Srilu Pongina,198320
5047,2021-05-12 11:49,Mickey J. Meyer,Leader - Instrumental,140400
5048,2021-05-13 02:27,Krishna Chaitanya,Srilu Pongina,1092
5049,2021-05-13 02:30,Mickey J. Meyer,Leader - Instrumental,204320
